LA_female,FA_female,publication_month,publication_year,i_covid,n_authors,journal_id,log_altmetric,log_cites,log_twitter_all,log_twitter_scientist,log_twitter_commun,log_twitter_public,log_twitter_pract,log_news,log_policy,log_wiki,log_blogs,gender_combination,gender_combo
0,0,9,2015,0,19,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.1267605,5.6204009,2.7725887,.69314718,0,2.1972246,1.3862944,.69314718,0,0,.69314718,men first and last,men first and last
0,1,8,2015,0,14,EUROPEAN HEART JOURNAL,2.7440608,4.1743875,3.1354942,0,1.0986123,2.7080503,1.9459101,0,0,0,0,mixed gender team,mixed gender team
0,0,8,2015,0,10,EUROPEAN HEART JOURNAL,1.011601,3.4011974,1.3862944,0,0,1.3862944,0,0,0,0,0,men first and last,men first and last
0,0,8,2015,0,28,EUROPEAN HEART JOURNAL,.4054651,4.6913481,.69314718,0,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,1,8,2015,0,16,CIRCULATION RESEARCH,.22314355,3.6109178,.69314718,0,0,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,0,8,2015,0,13,CIRCULATION,3.1398327,4.2195077,3.4339871,1.7917595,1.0986123,2.5649493,1.9459101,.69314718,0,0,0,men first and last,men first and last
0,1,8,2015,0,8,CIRCULATION,3.3567576,5.1929569,3.0445225,1.3862944,.69314718,2.4849067,1.0986123,0,0,0,1.0986123,mixed gender team,mixed gender team
,1,8,2015,0,7,CIRCULATION,4.8578725,4.7095304,4.3174882,1.7917595,.69314718,3.871201,2.6390574,2.5649493,0,0,0,,
0,0,8,2015,0,9,EUROPEAN HEART JOURNAL,3.0563569,2.4849067,2.1972246,.69314718,1.0986123,1.3862944,1.0986123,1.0986123,0,0,0,men first and last,men first and last
0,0,8,2015,0,38,EUROPEAN HEART JOURNAL,3.0726933,4.5747108,3.0910425,.69314718,1.3862944,2.7725887,.69314718,.69314718,0,0,0,men first and last,men first and last
0,0,8,2015,0,14,EUROPEAN HEART JOURNAL,1.6292405,3.7376697,2.0794415,0,1.0986123,1.7917595,0,0,0,0,0,men first and last,men first and last
0,0,8,2015,0,15,CIRCULATION,2.78192,4.3307333,3.6109178,2.0794415,.69314718,2.4849067,1.9459101,0,0,0,0,men first and last,men first and last
0,,9,2015,0,10,CIRCULATION,3.1982648,4.6634393,1.9459101,.69314718,0,1.0986123,.69314718,1.0986123,0,0,.69314718,,
0,1,9,2015,0,9,CIRCULATION,2.6173959,5.3936276,3.2958369,1.7917595,.69314718,2.4849067,1.3862944,0,0,0,0,mixed gender team,mixed gender team
0,1,9,2015,0,9,CIRCULATION,3.8621182,4.8441873,4.1743875,2.5649493,1.6094379,3.5553482,2.1972246,.69314718,0,0,.69314718,mixed gender team,mixed gender team
0,1,9,2015,0,23,EUROPEAN HEART JOURNAL,4.2794399,5.9964519,2.7080503,0,.69314718,2.3978953,1.3862944,2.1972246,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,19,EUROPEAN HEART JOURNAL,3.1548705,5.4764633,2.7080503,0,.69314718,2.1972246,1.0986123,1.0986123,0,0,0,men first and last,men first and last
0,0,9,2015,0,28,EUROPEAN HEART JOURNAL,1.7917595,4.5217886,2.3025851,1.0986123,1.0986123,1.3862944,1.0986123,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,23,EUROPEAN HEART JOURNAL,3.2676661,3.2580965,1.3862944,0,0,.69314718,.69314718,1.3862944,0,0,0,men first and last,men first and last
0,0,9,2015,0,16,EUROPEAN HEART JOURNAL,3.8918202,5.9322453,2.1972246,.69314718,1.0986123,1.6094379,.69314718,1.9459101,1.0986123,0,0,men first and last,men first and last
0,0,9,2015,0,11,EUROPEAN HEART JOURNAL,2.2565413,4.5643482,2.6390574,1.6094379,0,2.3025851,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,8,EUROPEAN HEART JOURNAL,5.2624516,5.8777356,3.9702919,1.0986123,1.3862944,3.4011974,1.7917595,3.6109178,0,0,.69314718,men first and last,men first and last
0,1,9,2015,0,11,EUROPEAN HEART JOURNAL,2.384165,4.9416423,2.7080503,1.0986123,1.0986123,2.1972246,.69314718,0,1.0986123,0,0,mixed gender team,mixed gender team
0,1,9,2015,0,13,CIRCULATION RESEARCH,1.3217559,4.6539602,2.0794415,0,.69314718,1.7917595,0,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,20,EUROPEAN HEART JOURNAL,1.0986123,4.0943446,1.7917595,0,0,1.6094379,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,15,EUROPEAN HEART JOURNAL,1.4701759,4.9126549,2.0794415,0,0,2.0794415,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.6741486,3.1780539,2.0794415,.69314718,0,1.9459101,0,.69314718,0,0,0,men first and last,men first and last
,0,9,2015,0,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.6441436,3.8501475,1.6094379,0,0,1.6094379,0,1.7917595,0,0,.69314718,,
0,1,9,2015,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.8419981,4.2904596,3.5553482,1.0986123,1.6094379,3.0445225,1.7917595,0,0,0,0,mixed gender team,mixed gender team
0,1,9,2015,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.8033605,3.6375861,2.9444389,.69314718,1.0986123,2.5649493,1.3862944,0,1.0986123,0,0,mixed gender team,mixed gender team
0,,9,2015,0,5,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,.55961579,2.8332133,1.0986123,0,0,1.0986123,0,0,0,0,0,,
0,0,9,2015,0,8,CIRCULATION RESEARCH,2.226136,3.8501475,1.3862944,0,.69314718,1.0986123,0,0,0,0,.69314718,men first and last,men first and last
1,1,9,2015,0,12,CIRCULATION RESEARCH,1.3480731,3.2580965,2.1972246,1.3862944,.69314718,1.0986123,0,0,0,0,0,women first and last,women first and last
,0,9,2015,0,7,CIRCULATION,2.8820035,4.1743875,3.583519,1.0986123,.69314718,2.9957323,2.0794415,0,0,0,0,,
0,0,9,2015,0,13,CIRCULATION,3.4215229,4.6443911,3.871201,1.6094379,1.0986123,3.4011974,1.6094379,0,0,0,.69314718,men first and last,men first and last
0,1,9,2015,0,10,CIRCULATION,1.658228,3.4657359,2.5649493,.69314718,0,1.7917595,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,10,EUROPEAN HEART JOURNAL,2.6567569,3.4339871,3.2580965,0,1.0986123,2.8903718,1.3862944,0,0,0,0,men first and last,men first and last
0,1,9,2015,0,18,CIRCULATION,3.7388594,3.7612002,3.713572,1.9459101,.69314718,2.9444389,1.7917595,1.6094379,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,6,CIRCULATION,1.7944226,5.3798971,0,0,0,0,0,0,0,0,.69314718,men first and last,men first and last
0,,9,2015,0,7,CIRCULATION,3.5567756,3.7612002,3.713572,1.6094379,0,3.3672957,1.9459101,.69314718,0,0,0,,
0,0,9,2015,0,26,CIRCULATION,2.4159138,4.8202815,2.3978953,1.0986123,0,1.3862944,1.0986123,0,1.0986123,.69314718,0,men first and last,men first and last
0,1,9,2015,0,3,CIRCULATION,2.0281482,4.8202815,2.8332133,1.0986123,0,2.0794415,1.3862944,0,0,0,0,mixed gender team,mixed gender team
1,,9,2015,0,17,CIRCULATION RESEARCH,5.809433,5.971262,4.89784,3.3672957,1.3862944,4.2341065,3.2580965,3.4657359,0,0,1.3862944,,
0,0,9,2015,0,4,CIRCULATION RESEARCH,1.9387417,3.5553482,2.5649493,1.3862944,.69314718,1.7917595,1.0986123,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,11,CIRCULATION,2.3223877,3.4339871,3.0445225,1.0986123,0,2.3978953,1.7917595,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,14,CIRCULATION,1.3083328,5.1119876,2.0794415,0,0,1.6094379,0,0,0,0,0,men first and last,men first and last
0,1,9,2015,0,19,CIRCULATION,1.8870697,3.8501475,2.7080503,.69314718,0,2.3025851,.69314718,0,0,0,0,mixed gender team,mixed gender team
0,,9,2015,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.8325815,4.6347289,2.4849067,1.0986123,0,1.9459101,.69314718,0,0,0,0,,
,0,9,2015,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.6106553,3.7376697,3.1354942,.69314718,0,2.7725887,1.3862944,2.4849067,.69314718,0,0,,
,0,9,2015,0,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.5952547,5.4293456,3.0910425,1.6094379,0,2.6390574,1.0986123,0,0,0,0,,
0,,9,2015,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.3603754,4.6539602,3.7841897,1.9459101,.69314718,3.2188759,1.3862944,0,1.0986123,0,0,,
0,0,9,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.178655,3.8286414,1.7917595,0,0,1.6094379,.69314718,0,0,0,0,men first and last,men first and last
0,1,9,2015,0,24,CIRCULATION,2.7911651,5.8833222,3.0445225,1.9459101,0,2.5649493,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,13,CIRCULATION,2.8516309,3.6635616,2.7080503,1.0986123,0,2.0794415,1.6094379,0,0,0,.69314718,men first and last,men first and last
0,1,9,2015,0,7,CIRCULATION,3.3095205,5.2417469,3.2580965,2.0794415,0,2.7080503,1.3862944,0,0,0,1.0986123,mixed gender team,mixed gender team
0,1,9,2015,0,10,CIRCULATION,0,3.4657359,0,0,0,0,0,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,24,EUROPEAN HEART JOURNAL,1.410987,4.882802,2.1972246,0,.69314718,1.3862944,1.0986123,0,0,0,0,men first and last,men first and last
,,7,2015,0,1,EUROPEAN HEART JOURNAL,0,0,0,0,0,0,0,0,0,0,0,,
0,0,9,2015,0,10,CIRCULATION,3.5010426,5.8522024,3.4657359,1.0986123,0,3.0445225,1.3862944,1.3862944,0,0,0,men first and last,men first and last
0,1,9,2015,0,4,CIRCULATION,4.4647579,4.0604429,4.0253515,2.0794415,1.6094379,3.2958369,2.0794415,2.1972246,0,.69314718,0,mixed gender team,mixed gender team
0,0,9,2015,0,15,EUROPEAN HEART JOURNAL,.4054651,3.3672957,.69314718,0,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,1,9,2015,0,13,EUROPEAN HEART JOURNAL,1.7664417,3.2580965,2.3025851,1.3862944,.69314718,1.6094379,.69314718,0,0,0,0,mixed gender team,mixed gender team
1,,9,2015,0,10,EUROPEAN HEART JOURNAL,2.4932055,1.3862944,1.0986123,.69314718,0,.69314718,0,.69314718,0,0,0,,
0,0,9,2015,0,4,CIRCULATION RESEARCH,1.178655,4.356709,1.7917595,.69314718,.69314718,.69314718,.69314718,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,13,EUROPEAN HEART JOURNAL,2.9957323,5.5872488,2.1972246,.69314718,.69314718,1.3862944,.69314718,1.0986123,0,0,0,men first and last,men first and last
0,0,9,2015,0,11,EUROPEAN HEART JOURNAL,2.5095992,3.9318256,3.1780539,0,1.3862944,2.7725887,1.3862944,0,0,0,0,men first and last,men first and last
,1,9,2015,0,9,EUROPEAN HEART JOURNAL,.22314355,3.0910425,1.0986123,0,0,.69314718,0,0,0,0,0,,
1,0,9,2015,0,10,CIRCULATION RESEARCH,1.9600948,5.5759492,2.3025851,.69314718,.69314718,1.7917595,0,0,0,1.3862944,0,mixed gender team,mixed gender team
0,0,9,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.8332133,4.1431346,1.9459101,0,0,1.7917595,0,.69314718,0,1.0986123,0,men first and last,men first and last
0,0,9,2015,0,20,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.1972246,4.0253515,2.3025851,.69314718,0,1.7917595,1.0986123,0,.69314718,0,0,men first and last,men first and last
1,1,9,2015,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.5839975,4.5849676,2.9444389,0,0,2.6390574,.69314718,0,1.3862944,0,0,women first and last,women first and last
,0,9,2015,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.551053,5.0689044,2.3025851,0,.69314718,1.7917595,0,1.6094379,1.0986123,0,0,,
1,1,9,2015,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.658228,4.6634393,2.3978953,0,1.0986123,1.6094379,0,0,0,0,0,women first and last,women first and last
,,9,2015,0,7,CIRCULATION RESEARCH,1.1314021,3.3672957,1.6094379,.69314718,.69314718,1.0986123,0,0,0,0,0,,
0,1,9,2015,0,19,CIRCULATION RESEARCH,3.9887989,4.919981,2.8332133,.69314718,1.0986123,2.3025851,0,.69314718,0,.69314718,1.9459101,mixed gender team,mixed gender team
1,1,9,2015,0,12,CIRCULATION,3.5723457,4.59512,4.0073333,1.3862944,1.3862944,3.713572,2.0794415,0,0,0,0,women first and last,women first and last
,0,9,2015,0,11,CIRCULATION,2.6354795,2.6390574,2.0794415,1.0986123,0,1.6094379,.69314718,.69314718,0,0,0,,
0,0,9,2015,0,8,CIRCULATION,4.323205,4.5108595,2.3025851,.69314718,0,1.7917595,1.0986123,2.0794415,0,0,1.0986123,men first and last,men first and last
0,0,9,2015,0,14,EUROPEAN HEART JOURNAL,2.4849067,5.1357985,0,0,0,0,0,.69314718,0,.69314718,0,men first and last,men first and last
0,1,9,2015,0,6,EUROPEAN HEART JOURNAL,1.6094379,3.6635616,1.0986123,0,0,.69314718,.69314718,0,0,.69314718,0,mixed gender team,mixed gender team
1,0,9,2015,0,13,EUROPEAN HEART JOURNAL,2.0794415,4.8121843,0,0,0,0,0,.69314718,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,11,EUROPEAN HEART JOURNAL,.4054651,2.8903718,.69314718,0,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,5,CIRCULATION RESEARCH,.81093019,3.2580965,1.3862944,0,0,1.3862944,0,0,0,0,0,men first and last,men first and last
1,1,9,2015,0,2,CIRCULATION,5.2585363,4.8283138,3.6888795,.69314718,1.3862944,3.3322046,1.9459101,3.0910425,0,1.0986123,1.3862944,women first and last,women first and last
0,1,9,2015,0,14,EUROPEAN HEART JOURNAL,1.446919,3.871201,2.0794415,0,.69314718,1.7917595,0,0,0,0,0,mixed gender team,mixed gender team
0,1,9,2015,0,16,EUROPEAN HEART JOURNAL,2.272126,4.6347289,2.9444389,1.0986123,.69314718,2.3025851,1.3862944,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,8,EUROPEAN HEART JOURNAL,3.3339887,5.187386,4.0430512,3.2958369,.69314718,3.1354942,1.0986123,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,24,CIRCULATION RESEARCH,1.2089603,4.1271343,1.7917595,.69314718,.69314718,1.0986123,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,5,EUROPEAN HEART JOURNAL,5.4120922,4.7004805,3.0910425,1.6094379,1.0986123,2.4849067,.69314718,3.4965076,0,0,1.0986123,men first and last,men first and last
0,1,9,2015,0,15,CIRCULATION RESEARCH,.4054651,2.1972246,1.0986123,0,0,1.0986123,0,0,0,0,0,mixed gender team,mixed gender team
0,,9,2015,0,11,CIRCULATION,1.3217559,3.2958369,1.9459101,.69314718,0,1.3862944,0,0,0,0,0,,
0,0,9,2015,0,15,EUROPEAN HEART JOURNAL,2.5257287,5.7365723,1.6094379,0,0,1.6094379,0,.69314718,0,0,0,men first and last,men first and last
0,,9,2015,0,5,EUROPEAN HEART JOURNAL,2.6210389,4.3174882,1.0986123,.69314718,0,.69314718,0,.69314718,0,0,0,,
0,0,9,2015,0,14,EUROPEAN HEART JOURNAL,1.9387417,3.2188759,2.5649493,0,.69314718,2.3025851,.69314718,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.587764,4.4308167,3.3322046,1.0986123,0,2.4849067,2.1972246,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.3929453,4.5643482,3.9120231,2.1972246,1.7917595,3.4339871,1.3862944,3.4339871,0,0,0,men first and last,men first and last
0,0,9,2015,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.0986123,4.5538769,1.6094379,0,0,1.6094379,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.9749978,4.8441873,2.0794415,0,0,1.7917595,1.0986123,1.7917595,0,0,0,men first and last,men first and last
0,1,9,2015,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.3862944,4.4886365,2.0794415,.69314718,0,1.3862944,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,16,EUROPEAN HEART JOURNAL,3.0204248,5.2311087,1.9459101,0,0,1.7917595,.69314718,1.3862944,0,0,0,men first and last,men first and last
0,1,9,2015,0,17,EUROPEAN HEART JOURNAL,1.0986123,4.2766662,1.7917595,1.0986123,0,1.3862944,0,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,6,CIRCULATION,4.8605871,4.7273879,3.2580965,1.0986123,.69314718,2.6390574,1.7917595,2.7725887,0,0,0,men first and last,men first and last
1,0,9,2015,0,13,CIRCULATION,3.5045359,4.5108595,3.9318256,1.3862944,0,3.6109178,1.7917595,0,0,0,.69314718,mixed gender team,mixed gender team
0,1,9,2015,0,9,CIRCULATION,2.0605135,4.3820267,2.3978953,.69314718,0,2.0794415,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2015,0,8,EUROPEAN HEART JOURNAL,1.446919,3.8918202,1.7917595,0,0,1.6094379,.69314718,0,0,0,0,men first and last,men first and last
0,0,7,2015,0,1,EUROPEAN HEART JOURNAL,0,.69314718,0,0,0,0,0,0,0,0,0,men first and last,men first and last
0,0,7,2015,0,1,EUROPEAN HEART JOURNAL,.55961579,.69314718,.69314718,0,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,0,7,2015,0,1,EUROPEAN HEART JOURNAL,0,0,0,0,0,0,0,0,0,0,0,men first and last,men first and last
0,0,7,2015,0,1,EUROPEAN HEART JOURNAL,0,.69314718,0,0,0,0,0,0,0,0,0,men first and last,men first and last
0,,9,2015,0,14,CIRCULATION,5.1186881,4.3307333,4.1431346,2.6390574,.69314718,3.4339871,1.9459101,2.9957323,0,0,.69314718,,
0,1,9,2015,0,10,CIRCULATION,1.7917595,5.1817837,1.3862944,0,.69314718,1.0986123,0,0,0,0,0,mixed gender team,mixed gender team
,0,9,2015,0,11,CIRCULATION,1.1314021,4.3040652,1.3862944,.69314718,0,1.0986123,0,0,0,0,0,,
0,0,9,2015,0,11,EUROPEAN HEART JOURNAL,1.2089603,4.6728287,1.3862944,0,0,1.3862944,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,5,EUROPEAN HEART JOURNAL,.91629076,2.3978953,1.6094379,1.0986123,0,1.0986123,0,0,0,0,0,men first and last,men first and last
0,0,9,2015,0,38,EUROPEAN HEART JOURNAL,2.3702438,4.3307333,2.5649493,0,0,2.0794415,1.7917595,0,1.0986123,0,0,men first and last,men first and last
0,1,9,2015,0,13,EUROPEAN HEART JOURNAL,3.2268441,5.5759492,3.713572,1.9459101,.69314718,3.2580965,2.0794415,0,0,0,0,mixed gender team,mixed gender team
0,0,10,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.5918179,4.0943446,2.8903718,.69314718,1.0986123,2.3978953,1.0986123,1.3862944,0,.69314718,0,men first and last,men first and last
0,1,10,2015,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,6.5807056,5.7990928,5.8021183,3.4339871,1.6094379,4.6151204,4.1588831,4.6728287,1.9459101,.69314718,3.0910425,mixed gender team,mixed gender team
0,0,10,2015,0,4,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.5248551,4.7791233,4.3174882,2.0794415,2.1972246,3.7376697,2.5649493,3.3672957,0,0,0,men first and last,men first and last
0,1,10,2015,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.4012165,2.9444389,2.3978953,.69314718,.69314718,2.0794415,0,2.6390574,.69314718,0,0,mixed gender team,mixed gender team
1,1,10,2015,0,5,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.1719146,4.0073333,3.3672957,1.0986123,0,2.9957323,1.7917595,2.7725887,0,0,2.1972246,women first and last,women first and last
0,,10,2015,0,12,CIRCULATION RESEARCH,4.0253515,4.8202815,2.0794415,0,1.3862944,1.3862944,0,1.9459101,0,0,.69314718,,
,1,10,2015,0,20,EUROPEAN HEART JOURNAL,1.7227666,3.871201,3.0445225,0,0,2.0794415,.69314718,0,0,0,0,,
0,0,10,2015,0,11,CIRCULATION,2.7080503,3.6375861,2.6390574,0,0,2.1972246,.69314718,.69314718,0,0,0,men first and last,men first and last
0,1,10,2015,0,8,CIRCULATION RESEARCH,1.3480731,4.0253515,1.9459101,.69314718,.69314718,1.6094379,0,0,0,0,0,mixed gender team,mixed gender team
0,0,10,2015,0,9,CIRCULATION,5.621357,5.220356,5.0238805,3.4657359,1.0986123,4.4659081,2.9444389,3.3322046,0,.69314718,1.3862944,men first and last,men first and last
0,1,10,2015,0,21,EUROPEAN HEART JOURNAL,1.446919,4.2626801,1.9459101,0,.69314718,1.3862944,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,1,10,2015,0,8,CIRCULATION RESEARCH,1.7917595,4.1271343,1.7917595,.69314718,.69314718,0,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,10,2015,0,19,CIRCULATION,2.4336133,2.4849067,2.7080503,0,.69314718,2.1972246,1.0986123,0,0,.69314718,0,men first and last,men first and last
0,0,10,2015,0,12,EUROPEAN HEART JOURNAL,1.6094379,5.3518581,1.0986123,0,0,1.0986123,0,0,.69314718,0,0,men first and last,men first and last
0,0,10,2015,0,10,CIRCULATION,2.4849067,4.6249728,3.1780539,1.0986123,0,2.5649493,1.6094379,0,0,0,0,men first and last,men first and last
0,1,10,2015,0,20,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.2915549,5.908083,3.2958369,.69314718,.69314718,2.8332133,1.7917595,2.3025851,.69314718,0,.69314718,mixed gender team,mixed gender team
0,0,10,2015,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.6142488,5.8230457,4.0775375,2.3025851,1.0986123,3.4965076,2.3978953,2.3978953,1.3862944,0,1.0986123,men first and last,men first and last
0,0,10,2015,0,3,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.6699514,5.1239638,2.8903718,1.3862944,0,2.3978953,1.3862944,1.7917595,0,0,0,men first and last,men first and last
0,0,10,2015,0,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.5789787,4.8040209,1.6094379,.69314718,0,1.0986123,.69314718,0,0,0,0,men first and last,men first and last
0,1,10,2015,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.9318256,5.9135032,2.4849067,0,0,2.3025851,.69314718,1.6094379,0,0,0,mixed gender team,mixed gender team
0,0,10,2015,0,1,CIRCULATION RESEARCH,.4054651,.69314718,.69314718,0,.69314718,0,0,0,0,0,0,men first and last,men first and last
1,0,10,2015,0,14,CIRCULATION,.22314355,4.1743875,.69314718,0,0,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,1,10,2015,0,8,CIRCULATION,1.7917595,3.3672957,1.7917595,.69314718,0,1.0986123,0,0,.69314718,0,0,mixed gender team,mixed gender team
0,0,10,2015,0,24,CIRCULATION,4.94876,3.9512436,2.7725887,1.0986123,.69314718,2.4849067,.69314718,2.8903718,0,0,0,men first and last,men first and last
0,0,10,2015,0,4,CIRCULATION,3.2809112,4.3438053,1.9459101,0,0,1.6094379,1.0986123,.69314718,0,.69314718,.69314718,men first and last,men first and last
1,,10,2015,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.0993323,5.3844953,2.9444389,.69314718,0,2.3025851,1.6094379,2.0794415,.69314718,0,0,,
1,1,10,2015,0,12,CIRCULATION RESEARCH,1.178655,4.7706847,1.7917595,0,.69314718,1.6094379,0,0,0,0,0,women first and last,women first and last
1,,10,2015,0,3,CIRCULATION RESEARCH,.91629076,3.5263605,1.3862944,.69314718,.69314718,.69314718,0,0,0,0,0,,
0,1,10,2015,0,12,CIRCULATION RESEARCH,2.8524392,3.2188759,1.3862944,.69314718,.69314718,.69314718,0,0,0,0,1.0986123,mixed gender team,mixed gender team
,0,10,2015,0,22,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.7725887,4.934474,3.5263605,1.6094379,0,2.9444389,1.0986123,0,0,0,0,,
,0,10,2015,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.078917,5.5759492,3.2580965,1.0986123,0,2.6390574,1.7917595,3.5263605,0,0,0,,
0,0,10,2015,0,37,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.139955,5.3082676,4.7535901,1.7917595,1.3862944,4.2341065,3.1780539,0,0,0,0,men first and last,men first and last
0,0,10,2015,0,30,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.4275148,4.6728287,3.2188759,0,.69314718,2.7080503,1.6094379,1.0986123,.69314718,0,0,men first and last,men first and last
0,0,10,2015,0,10,CIRCULATION,2.6637499,4.2626801,2.0794415,0,0,1.6094379,1.0986123,.69314718,0,0,0,men first and last,men first and last
1,1,10,2015,0,13,CIRCULATION,.95551145,3.8286414,1.6094379,0,0,1.0986123,0,0,0,0,0,women first and last,women first and last
,0,10,2015,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.7694588,5.6312118,2.3978953,0,0,1.9459101,1.6094379,0,0,0,.69314718,,
